6NC9,13,,31,
6ND2,N,,S,
6ND3,N,,S,
6ND3,NW,,SE,
6ND6,8,,26,
6ND9,11,,29,
6NE0,12,,30,
6NE3,18,,36,
6NE7,E,,W,
6NE8,15,,33,
6NJ1,6,,24,
6NJ2,H1,,,
6NJ3,H1,,,
6NJ5,H1,,,
6NJ6,H1,,,
6NJ7,3,,21,
6NJ9,5,,23,
6NK,15,,33,
6NK0,2,,20,
6NK1,18,,36,
6NK2,16,,34,
6NK3,H1,,,
6NK4,9,,27,
6NK5,H1,,,
6NK6,H1,,,
6NK7,H1,,,
6NK8,9,,27,308
6NK9,H1,,,
6NR6,2,,20,
6NY1,9,,27,
6NY2,N,,S,
6NY3,N,,S,
6NY4,9,,27,239.8
6NY5,H1,,,
6NY6,1,,19,
6NY6,12,,30,
6NY6,16,,34,
6NY7,14,,32,
6NY8,H1,,,
6NY9,H1,,,
6OG3,18,,36,
6OH0,H1,,,
6OH1,9,,27,
6OH2,H1,,,
6OH3,18,,36,
6OH4,E,,W,
6OH4,N,,S,
6OH5,H1,,,
6OH6,9,,27,
6OH6,18,,36,
6OH7,9,,27,
6OH8,H1,,,
6OH9,2,,20,
6OI0,E,,W,
6OI4,H1,,,
6OI5,5,,23,
6OI6,H1,,,
6OI8,H1,,,
6OI9,H1,,,
6OK0,17,,35,
6OK1,7,,25,255.7
6OK2,17,,35,
6OK3,17,,35,
6OK4,H1,,H1,
6OK6,17,,35,
6OK7,5,,23,
6OK8,17,,35,358.9
6OK9,17,,35,
6OR0,17,,35,
6OR1,8,,26,
6OR2,7,,25,348
6OR3,H1,,,
6OR4,12,,30,219.4
6OR5,H1,,,
6OR6,15,,33,
6OR7,7,,25,
6OR9,E,,W,
6P3,9,,27,352
6PA0,N,,S,
6PA1,3,,21,
6PA2,H1,,,
6PA3,E,,W,
6PA4,17,,35,270
6PA5,4,,22,360
6PA6,N,,S,
6PA7,9,,27,
6PA8,9,,27,
6PN2,H1,,,
6PN3,H1,,,
6PN4,H1,,,
6PN5,9,,27,
6PN6,H1,,,
6PN7,H1,,,
6PN8,H1,,,
6PN9,10,,28,
6PS0,H1,,,
6PS2,H1,,,
6PS3,9,,27,
6PS4,H1,,,
6PS5,H1,,,
6PS6,H1,,,
6PS8,2,,20,
6PS9,H1,,,
6Q0,H1,,,
6R1,7,72,25,252
6R1,9,87,27,267
6R5,3,,21,
6R5,6,,24,
6R5,12,,30,
6S4,7,,25,
6S6,13,,31,
6S9,13,,31,
6SC1,7,,25,
6T2,H1,,,
6TA0,1,,19,
6TA1,H1,,,
6TA2,18,,36,359
6TA3,17,,35,
6TA4,14,,32,
6TA5,H1,,,
6TA5,H2,,,
6TA5,H3,,,
6TA5,H4,,,
6TA5,H5,,,
6TA5,H6,,,
6TA6,H1,,,
6TA7,17,,35,
6TA8,H1,,,
6TE0,8,,26,
6TE0,17,,35,
6TE1,9,,27,
6TE2,15,,33,
6TE3,18,,36,
6TE5,14,,32,
6TE6,1,10,19,298
6TE7,17,,35,
6TE8,1,,19,
6TE8,17,180,35,0
6TE9,9,,27,
6TN0,H1,,,
6TN1,18,,36,197
6TN2,H1,,,
6TN3,H1,,,
6TN4,14,,32,
6TN5,H1,,,
6TN6,H1,,,
6TN7,8,,26,
6TN8,H1,,,
6TN9,14,,32,
6TS0,17,,35,
6TS1,14,,32,
6TS2,17,,35,
6TS4,2,,20,
6TS5,H1,,,
6TS6,3,,21,
6TS7,H1,,,
6TS8,2,,20,
6TS9,H1,,,
6TX0,H1,,,
6TX1,H1,,,
6TX2,10,,28,
6TX3,17,,35,
6TX4,18,,36,
6TX5,H1,,,
6TX6,16,,34,
6TX7,15,,33,
6TX8,8,,26,
6TX9,1,,19,
6U5,7,,25,224
6U5,10,,28,
6U5,16,,34,
6U6,7,,25,
6U6,16,,34,
6VA0,1,,19,
6VA1,H1,,,
6VA2,15,,33,
6VA3,H1,,,
6VA4,12,,30,
6VA6,H1,,,
6VA7,H1,,,
6VA8,H1,,,
6VA9,15,,33,
6W0,5,,23,
6W4,4,,22,
6W6,9,,27,
6WA0,H1,,,
6WA1,H1,,,
6WA2,6,,24,299
6WA2,16W,,34W,
6WA3,16,,34,
6WA4,N,,S,242
6WA5,18,,36,
6WA6,4,,22,
6WA7,H1,,,
6WA8,H1,,,
6WA9,H1,,,
6WI0,18,,36,
6WI1,9,,27,
6WI2,NW,,SE,340
6WI3,1,,19,
6WI4,3,,21,
6WI5,8,,26,
6WI6,1,,19,
6WI7,17,,35,
6WI8,H1,,,
6WI9,10,,28,
6WN5,17,,35,
6WN6,5,,23,
6X0,12,,30,
6XS0,H1,,,
6XS1,H1,,,
6XS1,H2,,,
6XS2,2,,20,
6XS2,14,,32,
6XS3,9,,27,
6XS4,3,,21,
6XS4,4,,22,
6XS5,10,,28,
6XS6,H1,,,
6XS7,10,,28,
6XS7,17,,35,
6XS8,18,,36,
6XS9,14,,32,
6Y0,3,,21,
6Y0,9,,27,
6Y2,H1,,,
6Y6,12,,30,
6Y6,18,,36,
6Y8,9,,27,
6Y8,17,,35,
6Y9,10,,28,
70AK,3,,21,
70AR,9,,27,
70AZ,H1,,,
70AZ,H2,,,
70B,ALL,,WAY,
70CA,H1,,,
70CL,17,,35,
70CO,H1,,,
70D,9,,27,
70FD,H1,,,
70FL,H1,,,
70II,9,,27,316.2
70IL,17,,35,
70IN,18,,36,
70IS,H1,,,
70K,17,,35,
70KY,11,,29,
70LA,9,,27,
70LL,18,,36,
70MA,H1,,,
70MD,2,,20,
70MD,18,,36,
70ME,5W,,23W,
70MN,N,,S,
70MO,4,,22,
70MY,11W,,29W,
70MY,18W,,36W,
70N,5,39,23,219
70NC,9,,27,
70NJ,7,,25,
70NR,17,,35,
70NY,H1,,,
70OH,9,,27,
70OI,H1,,,
70OK,17,,35,
70OR,1,,19,
70PA,H1,,,
70PN,8,,26,
70PR,H1,,,
70S,16,180,34,360
70TA,H1,,,
70TE,5,,23,
70TS,H1,,,
70TX,H1,,,
70VA,6,,24,
70WA,H1,,,
70WI,E,,W,
70XS,9,,27,
71AK,3,,21,
71AL,18,,36,
71AZ,H1,,,
71CA,H1,,,
71CL,16,,34,
71CO,H1,,,
71FD,H1,,,
71FL,H1,,,
71GA,H1,,,
71IL,H1,,,
71IN,18,,36,
71K,17,,35,
71KS,12,,30,
71KY,15,,33,
71LL,9,,27,
71ME,14,,32,
71MI,14,,32,
71MN,12W,,30W,
71MO,17,,35,
71NC,4,,22,
71NC,9,,27,
71NY,H1,,,
71OH,N,,S,
71OK,18,,36,
71OR,11,,29,
71PA,H1,,,
71PN,18,,36,
71TA,7,,25,
71TA,16,,34,
71TE,18,185.9,36,
71TX,4,,22,
71VA,H1,,,
71WI,H1,,,
71XA,2,,20,
71XS,17,,35,
72AK,H1,,,
72AZ,H1,,,
72CA,H1,,,
72CL,17,183.1,35,
72CO,14,,32,
72FA,H1,,H1,
72FD,H1,,,
72FL,9,,27,
72GA,6,,24,
72II,H1,,,282
72IL,H1,,,
72IN,E,,W,
72IS,9,,27,
72K,17,,35,
72KS,17,,35,
72KY,6,,24,
72LA,H1,,,
72LL,9,,27,
72ME,1,,19,360
72MI,9,94,27,274
72MU,H1,,,
72NC,H1,,,
72ND,N,,S,
72NE,16,,34,
72NM,4,,22,
72NY,H1,,,
72OH,9,,27,
72OI,9,,27,
72OK,H1,,,
72OR,8,,26,
72PA,H1,,,
72PN,H1,,,
72S,2,39,20,219
72TA,6,60,24,
72TA,18,180,36,
72TE,15,150,33,
72TN,H1,,,
72TS,17,,35,
72TX,H1,,,
72VA,H1,,,
72VA,H2,,,
72WA,H1,,,
72WI,11,,29,
72XA,15,149,33,329
72XS,2,,20,
72XS,8,,26,
73AK,H1,,,
73AR,18,182.9,36,
73AZ,6,72.7,24,
73CA,1,,19,
73CL,4,,22,
73F,16,,34,
73FD,18,180,36,0
73FL,H1,,,
73GA,H1,,,
73IA,18,,36,
73II,NE,,SW,
73IL,H1,,,
73IN,16,,34,
73KS,4,,22,
73KS,14,,32,
73KS,18,,36,
73KY,6,,24,
73MI,H1,,,
73MO,H1,,,
73MU,9,,27,
73MU,18,,36,
73NC,H1,,,
73NY,1,,19,318
73OH,9,81.6,27,
73OI,9,,27,
73OR,16,,34,
73PA,4,,22,
73PN,6,,24,
73S,4,59,22,239
73TA,1,,19,
73TE,15,,33,
73TS,H1,,,
73TX,2,,20,
73TX,11,,29,
73U,H1,,,
73VA,H1,,,
73WA,18,,36,
73WI,E,,W,
73WI,N,,S,
73WT,2,,20,228.9
73XS,N,,S,
74AZ,18,,36,360
74CA,H1,,,
74CL,17,,35,
74CO,14,,32,
74FD,5,,23,
74FL,18,,36,
74GA,9,,27,
74II,H1,,,
74IL,H1,,,
74IN,9,,27,
74IS,H1,,,
74KS,18,,36,
74KY,18,,36,
74L,H1,,,
74LA,H1,,,
74LL,H1,,,
74ME,04W,,22W,310
74MO,H1,,,
74MU,1,,19,
74N,5,42,23,222
74NC,17,,35,
74NJ,H1,,,
74NY,2,,20,
74OH,H1,,,
74OI,H1,,,
74OK,17,,35,
74OR,15,,33,
74PA,14,,32,
74PN,H1,,,
74R,11,,29,
74R,16,,34,
74TA,8,,26,
74TE,18,180,36,
74TS,H1,,,
74TX,15,,33,
74TX,17,,35,
74VA,H1,,,
74WA,18,,36,
74WI,H1,,,
74WT,13,,31,226.8
74XS,16,,34,
75AK,16,,34,
75AR,E,,W,
75AR,N,,S,
75AZ,H1,,,
75B,4,,22,
75C,1,,19,
75CA,H1,,,
75CO,H1,,,246
75D,1,,19,
75DC,17,,35,
75FD,H1,,,
75FL,9,90,27,
75G,18,,36,
75IA,H1,,,
75II,18,,36,
75IL,H1,,,
75IN,H1,,,
75IS,N,,S,
75K,3,,21,
75KS,18,,36,
75KY,2,,20,
75LA,H1,,,
75LL,6,,24,
75MI,18,,36,
75MN,E,,W,
75MO,H1,,,
75MU,H1,,,
75NC,15,,33,
75ND,9,,27,
75ND,12,,30,
75NE,17,,35,
75NK,H1,,,
75NR,2,,20,
75NY,NE,,SW,
75OH,9,,27,
75OI,18,,36,
75OR,H1,,,
75PA,E,,W,
75PA,N,,S,
75PN,7,,25,
75RI,H1,,,
75TA,16,160,34,
75TE,14,,32,
75TN,06U,,24U,
75TS,14,,32,
75TX,14,154,32,
75U,ALL,,WAY,
75VA,H1,,,
75WA,17,,35,
75WI,N,,S,
75WT,17,,35,338.1
75WV,8,,26,212.3
75XA,14,136,32,316
75XS,2,,20,
76AK,7,,25,
76AZ,H1,,,
76B,16W,134,34W,314
76CA,H1,,,
76CL,7,,25,
76CN,H1,,,
76CO,17,,35,
76FA,H1,,,
76FD,16,,34,
76FL,H1,,,
76GA,8,,26,
76II,12,,30,
76IL,H1,,,
76IS,H1,,,
76KY,E,,W,
76LA,H1,,,
76LL,H1,,,
76MD,H1,,-,
76MI,17,,35,
76MN,17,,35,
76MU,H1,,,
76N,1,,19,
76NC,3,,21,
76NE,H1,,,
76NH,H1,,,
76NY,H4,,,
76OH,H1,,,
76OI,18,,36,
76OK,16,,34,
76OR,H1,,,
76PA,H1,,,
76PN,H1,,,
76T,17,,35,
76TA,3,30,21,
76TE,12,,30,
76TS,H1,,,
76TX,2,,20,
76V,16,,34,
76VA,H1,,,
76WA,7,,25,
76WI,H1,,,
76XS,H1,,,
76Z,4,,22,
77AK,1,,19,
77AZ,H1,,,
77CA,9,,27,
77CL,E,,W,
77CO,H1,,,
77FD,H1,,,
77FL,H1,,,
77GA,13,,31,
77ID,8,,26,
77IL,H1,,,
77IN,H1,,,
77IS,H1,,,
77KS,18,,36,
77KY,17,,35,
77LA,H1,,,
77LL,18,,36,
77MD,H1,,H1,
77ME,18,,36,
77MI,9,,27,
77MN,9,,27,
77MN,18,,36,
77MO,16,,34,
77NC,17,170,35,
77NE,H1,,,
77NJ,H1,,,
77NY,9,,27,
77OH,18,,36,
77OI,H1,,,
77OI,H2,,,
77OK,H1,,,
77OR,H1,,,
77PA,E,,W,
77PN,10,,28,
77T,7,,25,
77T,12,,30,
77T,17,,35,
77TA,12,,30,
77TE,H1,,,
77TN,17,,35,
77TS,18,,36,
77TX,17,,35,
77VA,12,,30,
77WA,H1,,,
77XA,17,,35,
77XS,6,60,24,
77XS,15,150,33,
78A,2,,20,
78A,10,,28,
78AK,9,,27,
78AR,N,,S,
78B,E,,W,
78B,NW,,SE,
78CA,H1,,,
78CO,H1,,,
78FD,8,,26,
78FL,2,,20,
78GA,2,,20,
78I,10,,28,
78II,9,,27,
78IL,H1,,,
78IN,H1,,,
78IS,HI,,,
78K,E,,W,
78KS,17,,35,
78KY,H1,,,
78ME,18,,36,
78MI,18,,36,
78MN,N,,S,
78MO,9,,27,
78MO,18,,36,
78MU,18,,36,
78NC,14,,32,
78NE,17,,35,
78NJ,H1,,,
78NY,E,,W,
78OH,5,,23,
78OH,18,,36,
78OI,H1,,,
78OK,H1,,,
78OR,3,,21,
78PA,H1,,H1,
78PN,H1,,,
78TA,3,,21,
78TE,6,,24,
78TE,12,,30,
78TS,H1,,-,
78TX,H1,,,
78U,N,,S,
78WA,17,,35,
78WI,H1,,H1,
78XA,18,,36,
78XS,9,,27,
78Z,N,,S,
79AK,11,,29,225
79AR,N,,S,
79C,18,,36,
79CA,H1,,,
79CL,3,,21,
79CO,H1,,,
79F,18,,36,
79FD,18,,36,
79FL,18,,36,
79GA,17,,35,
79II,18,,36,
79IL,18,,36,
79IN,H1,,,
79IS,E,,W,
79IS,N,,S,
79KY,9,93.6,27,
79LA,H1,,,
79MI,6,,24,
79MN,N,,S,
79MO,6,,24,
79MO,17,,35,
79MU,4,,22,
79N,7,,25,
79NC,18,,36,
79ND,12,,30,
79NE,H1,,,
79NJ,H1,,,
79NY,18,,36,
79OH,18,,36,
79OI,6,,24,
79OR,H1,,,
79PA,10,,28,
79PN,H1,,,
79TA,12,,30,
79TE,13,,31,
79TS,17,,35,
79TX,18,185.4,36,5.4
79UT,H1,,,
79VA,H1,,,
79WA,16,,34,
79WI,H1,,H1,
79XS,17,,35,
7A7,H1,,,
7A9,18,181,36,1
7AK0,10,,28,
7AK2,04W,,22W,
7AK2,15,,33,
7AK3,1,,19,
7AK3,16,,34,
7AK4,6,,24,
7AK5,3,,21,
7AK6,18,,36,
7AK7,H1,,,
7AK7,H2,,,
7AK7,H3,,,
7AK7,H4,,,
7AK8,7,,25,
7AK9,3,,21,
7AL2,17,,35,
7AL9,18,,36,
7AR0,7,71.8,25,
7AR0,16,,34,
7AR1,9,91.3,27,
7AR2,18,186.8,36,
7AR3,18,,36,
7AR4,1,,19,234
7AR5,H1,,,
7AR6,18,,36,
7AR7,17,,35,
7AR7,18,,36,
7AZ0,H1,,,
7B1,H1,,,
7B3,2,,20,
7B4,9,,27,
7B9,1,175,19,355
7C3,18,179,36,359
7C5,18,,36,308.8
7CA1,9,,27,
7CA2,16,174.3,34,275
7CA3,H1,,,
7CA4,H1,,,
7CA5,H1,,,
7CA7,H1,,,
7CA8,H1,,,
7CA9,H1,,,
7CL1,H1,,,
7CL2,H1,,,
7CL3,H1,,,
7CL4,5,,23,
7CL4,H1,,,
7CL5,H1,,,
7CL6,H1,,,
7CL7,H1,,,
7CL8,17,,35,
7CL9,8,,26,
7CO0,8,90.7,26,
7CO0,17,181,35,
7CO1,10,,28,
7CO4,7,,25,
7CO4,10,,28,
7CO4,14,,32,
7CO4,18,,36,
7CO5,6,,24,
7CO5,12,,30,
7CO6,17,,35,
7CO7,H1,,,
7CO8,8,,26,
7CO8,14,,32,
7CO9,H1,,,
7D6,2,,20,
7D8,8,,26,
7.00E+03,3,,21,
7F2,14,,32,
7FA0,H1,,,
7FA1,10,,28,
7FA8,18,,36,
7FA8,H1,,H1,
7FD1,H1,,,
7FD2,6,,24,
7FD2,16,,34,
7FD3,H1,,,
7FD4,H1,,,
7FD5,H1,,,
7FD6,12,,30,
7FD7,H1,,,
7FD9,18,,36,
7FL0,H1,,,
7FL1,H1,,,
7FL2,18,,36,
7FL3,8,,26,
7FL4,18,,36,
7FL5,H1,,,
7FL6,6,50,24,
7FL7,9,,27,
7FL8,11,,29,
7FL9,H1,,,
7G1,1,,19,
7G1,4,,22,
7G2,13,,31,
7G4,11,,29,
7GA0,H1,,,
7GA1,H1,,,
7GA2,9,,27,
7GA3,17,,35,
7GA4,9,,27,
7GA5,6,,24,
7GA6,H1,,,
7GA7,HI,,,
7GA8,H1,,,
7GA9,N,,S,
7GE1,10,,28,
7GE5,4,,22,
7I2,9,,27,
7IA1,9,,27,
7IA3,12,,30,
7IA5,H1,,,
7IA6,H1,,,
7IA7,6,,24,
7IA9,H1,,,
7ID7,H1,,,
7II0,E,,W,
7II1,H1,,,
7II2,H1,,,
7II3,17,,35,
7II4,H1,,H1,
7II5,H1,,,
7II7,18,,36,
7II9,NW,,SE,
7IL0,9,,27,
7IL3,N,,S,
7IL4,H1,,,
7IL7,N,,S,
7IL8,N,,S,
7IL9,18,,36,
7IN2,18,,36,
7IN3,9,,27,
7IN4,H1,,,
7IN5,H1,,,
7IN6,11,,29,
7IN7,2,,20,
7IN8,11W,,29W,
7IN9,18,,36,
7IS1,H1,,,
7IS2,16,,34,238.9
7IS3,18,,36,248
7IS4,H1,,,
7IS5,N,,S,
7IS6,HI,,,
7IS7,18,,36,
7IS8,H1,,,
7IS9,15,,33,
7K2,4,,22,
7K6,18,,36,
7K6,B1,,B1,
7K7,15,,33,
7KA,12,,30,
7KA,13W,,31W,
7KS0,9,,27,
7KS2,1,,19,
7KS3,7,,25,
7KS4,2,,20,
7KS5,18,,36,
7KS6,9,,27,
7KS7,8,,26,
7KS8,18,,36,
7KS9,17,,35,
7KY2,5,,23,
7KY3,15,,33,
7KY6,H1,,,
7L1,H1,,,
7L5,H1,,,
7L9,H1,,,
7LA0,9,,27,
7LA1,3,,21,
7LA2,H1,,,
7LA3,1,,19,
7LA5,H1,,,
7LA6,H1,,,
7LA7,03W,,21W,
7LA7,H1,,H1,
7LA8,H1,,,
7LL1,H1,,,
7LL2,H1,,,
7LL3,18,,36,
7LL4,N,,S,
7LL6,E,,W,
7LL7,18,,36,
7LL8,9,,27,
7LL9,N,,S,
7LS3,H1,,,
7LS4,H1,,,
7LS6,H1,,,
7M0,18,,36,
7M6,3,39,21,219
7M7,18,180,36,360
7MA0,H1,,,
7MA1,H1,,,
7MA2,03W,,21W,
7MA2,16W,,34W,
7MD0,3,,21,
7MD1,9,,27,
7MD2,H1,,,
7MD3,H1,,,
7MD4,H1,,,
7MD5,H1,,,
7MD7,4,,22,
7MD7,13,,31,
7MD8,17,,35,
7MD9,3,,21,
7MI0,H1,,,
7MI1,H1,,,
7MI3,13,,31,
7MI4,18,172.2,36,
7MI5,9,,27,
7MI5,18,,36,
7MI6,18,,36,
7MI7,18,,36,
7MI8,8,,26,
7MI9,H1,,,
7MN1,H1,,,
7MN2,08W,,26W,
7MN2,17W,,35W,
7MN3,N,,S,
7MN4,3,,21,
7MN4,9,,27,
7MN5,ALL,,WAY,
7MN6,17,,35,
7MN7,H1,,,
7MN8,18,183.6,36,
7MN9,H1,,,
7MO,18,,36,
7MO0,H1,,,
7MO1,18,,36,
7MO2,N,,S,
7MO3,E,,W,
7MO4,13,,31,
7MO5,2,,20,
7MO6,18,,36,
7MS1,18,,36,
7MS3,17,,35,
7MS7,17,,35,
7MT5,H1,,,
7MY9,9,,27,
7N0,H1,,,
7N3,1,,19,
7N3,12,,30,
7N4,18,,36,
7N6,17,180,35,0
7N7,7,63,25,243
7N8,16,,34,
7NA2,14,,32,
7NA4,15,,33,
7NA9,17,,35,
7NC0,18,,36,
7NC1,11,,29,
7NC2,17,170,35,
7NC3,9,,27,281.1
7NC4,H1,,,
7NC4,H2,,,
7NC5,4,,22,
7NC6,13,,31,
7NC7,10,,28,
7NC9,17,,35,
7ND1,9,,27,
7ND2,18,,36,
7ND5,4,,22,
7ND8,17,,35,
7NE5,N,,S,
7NJ0,H1,,,
7NJ1,H1,,,
7NJ2,5,,23,
7NJ3,H1,,,
7NJ5,H1,,,
7NJ6,H1,,,
7NJ7,9,,27,
7NJ8,H1,,,
7NJ9,12,,30,
7NK0,14,,32,
7NK1,1,,19,
7NK2,H1,,,
7NK4,18,,36,
7NK5,H1,,,
7NK6,16,,34,
7NK7,15,,33,
7NK8,H1,,,
7NK9,H1,,,
7NM1,18,,36,
7NY0,1,,19,
7NY1,10,,28,
7NY2,8,,26,
7NY3,H1,,,
7NY4,9,,27,
7NY5,H1,,,
7NY6,7,,25,
7NY7,H1,,,
7NY8,17,,35,
7OA7,9,,27,
7OA7,18,,36,
7OA7,E,,W,
7OH0,H1,,,234
7OH1,18,,36,
7OH2,9,,27,
7OH3,9,,27,340
7OH4,H1,,,
7OH5,16,,34,
7OH6,H1,,,
7OH7,3,,21,
7OH8,N,,S,
7OH9,H1,,,
7OI0,17,,35,
7OI1,9,,27,
7OI1,18,,36,
7OI4,H1,,,
7OI5,E,,W,214
7OI7,9,,27,
7OI9,11,,29,345
7OK2,17,,35,
7OK3,H1,,,
7OK6,H1,,,
7OK7,H1,,,
7OK9,H1,,,
7OR0,N,,S,
7OR1,E,,W,
7OR2,8,,26,
7OR3,N,,S,
7OR4,17,,35,
7OR5,H1,,,
7OR5,H2,,,
7OR6,12,,30,
7OR7,16,,34,
7OR8,18,,36,
7OR9,6,,24,
7P5,1,,19,
7PA0,9,,27,
7PA1,6,,24,260
7PA2,H1,,,
7PA3,18,,36,10.9
7PA4,3,,21,
7PA5,9,,27,
7PA6,14,,32,261
7PA9,H1,,,
7PN0,8,,26,
7PN2,H1,,,
7PN3,H1,,,
7PN4,H1,,,
7PN5,H1,,,
7PN6,H1,,,
7PN7,H1,,,
7PN9,H1,,,
7PS0,H1,,,
7PS1,H1,,,
7PS2,H1,,,
7PS3,H1,,,222
7PS5,H1,,,
7PS6,H1,,,
7PS7,15,,33,
7PS8,H1,,,
7PS9,H1,,,
7Q7,12,,30,344.3
7R9,17,,35,
7S3,2,5,20,319
7S4,1,,19,323
7S8,7,,25,
7T0,17,,35,
7T3,10,,28,
7T3,16,,34,
7TA0,18,,36,
7TA1,H1,,,
7TA2,H1,,,
7TA3,N,,S,
7TA4,H1,,,
7TA5,16,,34,
7TA6,H1,,,
7TA6,H2,,,
7TA6,H3,,,
7TA6,H4,,,
7TA6,H5,,,
7TA7,2,,20,
7TA8,4,,22,
7TA9,H1,,,
7TE0,17,,35,
7TE1,17,170,35,355
7TE2,12,125,30,296
7TE3,17,,35,
7TE4,17,,35,
7TE5,1,,19,
7TE6,17,170,35,343.4
7TE7,9,100,27,276.1
7TE7,13,145,31,237.7
7TE7,18,178,36,216.6
7TE8,16,168,34,323
7TE9,14,,32,
7TN0,18,,36,237.6
7TN1,10,,28,
7TN2,H1,,,
7TN3,15,,33,
7TN4,8,,26,321.1
7TN5,17,,35,275.6
7TN6,H1,,,
7TN7,H1,,,
7TN8,H1,,,
7TN9,H1,,,
7TS0,17,,35,322.4
7TS1,H1,,,
7TS2,17,,35,247.1
7TS3,3,,21,
7TS4,17,,35,
7TS5,H1,,,
7TS6,H1,,,
7TS7,18,,36,
7TS8,17,,35,
7TS9,17,,35,
7TX0,17,180,35,360
7TX1,H1,,,
7TX2,H1,,,
7TX3,H1,,,
7TX4,17,,35,323
7TX5,6,67.8,24,270
7TX5,17,177.8,35,8
7TX6,H1,,,
7TX7,N,,S,
7TX8,1,,19,230
7TX9,N,,S,
7U4,7,,25,
7U8,14,,32,0.5
7VA0,H1,,,
7VA1,H1,,,
7VA2,H1,,,
7VA3,H1,,,
7VA4,H1,,,
7VA5,9,,27,
7VA8,H1,,,
7VA9,4,,22,
7VG0,4,,22,248.2
7VG0,15,,33,
7W1,10,120,28,300
7W4,8,,26,352.3
7W7,18,,36,285.5
7WA0,7,,25,
7WA1,H1,,,
7WA2,H1,,,
7WA2,H2,,,
7WA3,16,,34,
7WA4,14,,32,
7WA5,9,,27,
7WA6,H1,,,
7WA7,5,,23,296
7WA8,H1,,,
7WA9,H1,,,
7WI0,NE,,SW,
7WI1,03W,,21W,
7WI2,18,,36,259.5
7WI3,H1,,,
7WI4,10,,28,
7WI5,13,,31,188.1
7WI6,6,61,24,197.7
7WI8,3,,21,219.2
7WI9,18,,36,210.4
7XA2,16,,34,
7XA4,2,,20,
7XA7,H1,,H1,
7XS0,11,,29,355
7XS1,17,,35,
7XS3,16,,34,
7XS4,H1,,,
7XS5,18,,36,
7XS6,17,,35,
7XS7,15,155.9,33,312
7XS8,H1,,,
7XS9,H1,,,
7Y2,9,,27,360
7Y2,17,,35,338.8
7Y3,15,,33,323.7
7Y7,18,,36,270
7Y9,11,,29,199
7Y9,3,,21,
80AK,N,,S,
80C,16,,34,
80CA,NW,,SE,346
80CL,H1,,,284
80CO,9,,27,
80E,1,,19,
80FD,14,140,32,233.2
80FL,H1,,,304.5
80G,10,77,28,257
80GA,7,,25,
80ID,H1,,,
80IN,17,,35,177
80KS,1,,19,
80KY,16,,34,272
80L,H1,,,303.5
80LA,18,,36,
80MA,H1,,,
80MI,H1,,,
80MO,11,,29,
80MU,H1,,,
80NC,9,90,27,270
80ND,08L,,26R,
80ND,08R,,26L,
80OH,N,,S,
80OI,H1,,,
80OK,17,,35,
80OR,8,,26,
80PA,H1,,,
80PN,13,,31,271.4
80S,7,,25,
80SD,18,,36,
80TA,H1,,,
80TE,H1,,,
80TN,5,,23,
80TS,13,,31,
80TX,13,,31,
80V,6,,24,
80V,10,,28,
80VA,6,,24,360
80WA,8,106,26,286
80WI,N,,S,
80XA,3,29,21,209
80XS,6,,24,201.3
81AK,1,,19,
81AR,1,,19,
81CL,H1,,,
81CO,8,,26,
81D,16,163,34,343
81D,17,178,35,358
81FA,H1,,,
81FD,H1,,,
81FL,18,,36,
81GA,5,,23,
81II,H1,,,
81IL,E,,W,
81IN,04W,,22W,
81KS,2,,20,
81L,H1,,,260
81LA,H1,,,347
81LL,NW,,SE,
81LS,H1,,,
81MN,17,,35,
81MO,H1,,,
81MU,H1,,,
81MU,H2,,,
81NC,4,,22,
81ND,13,,31,
81NE,N,,S,
81NM,17,179.6,35,236.5
81OH,14,,32,
81OI,H1,,,
81OK,17,,35,
81OR,4,,22,
81PA,H1,,,
81PN,H1,,,
81TA,H1,,,
81TE,2,,20,
81TE,13,,31,
81TE,15,,33,
81TE,17,,35,
81TS,9,,27,
81TX,7,,25,253.9
81VA,13,,31,
81WA,H1,,,
81WI,9,,27,
81WI,15,,33,
81XS,H1,,,
82AK,2,,20,
82CA,H1,,,276.6
82CD,H1,,,
82CD,H2,,H2,
82CD,H3,,H3,
82CL,16,,34,
82CO,H1,,,
82CO,H2,,,
82D,18,,36,
82FD,H1,,,
82FL,9,,27,
82GA,2,,20,357.2
82IN,18,,36,
82IS,13,134.1,31,193
82KY,12,,30,230
82LA,NE,,SW,
82LL,E,,W,278.1
82LS,18,,36,
82MO,H1,,,
82MU,H1,,,
82NC,13,,31,
82NH,H1,,,
82NM,3,,21,
82OI,15,,33,
82OK,H1,,,
82OR,16,,34,
82PA,12,,30,
82TA,H1,,,
82TE,13,,31,
82TS,17,,35,333.9
82TS,18,,36,
82TX,H1,,,
82VA,10,,28,
82WA,H1,,,
82WI,12,,30,
82WN,15,,33,
82XS,4,,22,
83AK,16,,34,
83B,1,,19,
83CA,H1,,,
83CO,H1,,,251.8
83FD,6,,24,
83FL,12,120,30,324
83GA,18,,36,
83IA,H1,,,303
83IL,9,,27,
83IL,18,,36,
83IN,E,,W,
83IN,N,,S,
83IS,18,,36,
83J,18,,36,360
83KS,18,,36,
83KY,H1,,,359
83L,H1,,,
83LL,17,,35,
83MN,03W,,21W,
83MN,12W,,30W,
83MO,H1,,,
83NC,H1,,,
83NY,H1,,,
